record_id,pmid,doi,title,year,source_database,screening_round,decision,reason_code,confidence,reviewer,conflict_status,fulltext_status,citation_scope,notes
PNCS-EX-7495,22888278,10.2147/cpaa.s26556,Update on the management of ulcerative colitis: treatment and maintenance approaches focused on MMX(®) mesalamine.,2012,MED,title_abstract,exclude,wrong_population_preclinical,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=06_school_age_adult
PNCS-EX-7496,9462194,10.1136/fn.77.3.f221,"Diagnosis of late onset neonatal sepsis with cytokines, adhesion molecule, and C-reactive protein in preterm very low birthweight infants.",1997,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=06_school_age_adult
PNCS-EX-7497,31294783,10.1210/er.2018-00262,Steroid Metabolome Analysis in Disorders of Adrenal Steroid Biosynthesis and Metabolism.,2019,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=06_school_age_adult
PNCS-EX-7498,25071336,10.3748/wjg.v20.i28.9418,Atypical causes of cholestasis.,2014,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=06_school_age_adult
PNCS-EX-7499,16411539,,Maternal stress and the white coat syndrome: a case study.,2005,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=06_school_age_adult
PNCS-EX-7500,26828330,10.1002/0471140856.tx1801s67,Associating Changes in the Immune System with Clinical Diseases for Interpretation in Risk Assessment.,2016,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=06_school_age_adult
PNCS-EX-7501,19490602,10.1186/1824-7288-35-10,Spot diagnosis: An ominous rash in a newborn.,2009,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=06_school_age_adult
PNCS-EX-7502,16317669,10.1002/hep.20952,Intrahepatic cholestasis of pregnancy: a randomized controlled trial comparing dexamethasone and ursodeoxycholic acid.,2005,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=06_school_age_adult
PNCS-EX-7503,24822223,10.1155/2014/942172,Melatonin in the regulation of liver steatosis following prenatal glucocorticoid exposure.,2014,MED,title_abstract,exclude,wrong_intervention_antenatal,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=06_school_age_adult
PNCS-EX-7504,19047579,10.1161/hypertensionaha.108.124339,Alterations in circulatory and renal angiotensin-converting enzyme and angiotensin-converting enzyme 2 in fetal programmed hypertension.,2009,MED,title_abstract,exclude,wrong_population_preclinical,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=06_school_age_adult
PNCS-EX-7505,20417491,10.1016/j.ajog.2010.02.004,Care for women with prior preterm birth.,2010,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=06_school_age_adult
PNCS-EX-7506,19734318,10.1152/ajplung.00234.2009,Hyperoxia disrupts vascular endothelial growth factor-nitric oxide signaling and decreases growth of endothelial colony-forming cells from preterm infants.,2009,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=06_school_age_adult
PNCS-EX-7507,28979421,10.1177/1751143714559910,Thyroid storm causing placental abruption: Cardiovascular and management complications for the Intensivist.,2015,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=06_school_age_adult
PNCS-EX-7508,21911331,10.4274/jcrpe.v3i3.31,Fetal adrenal suppression due to maternal corticosteroid use: case report.,2011,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=06_school_age_adult
PNCS-EX-7509,25705569,10.4172/2161-105x.1000198,Animal Models of Pulmonary Hypertension: Matching Disease Mechanisms to Etiology of the Human Disease.,2014,MED,title_abstract,exclude,wrong_population_preclinical,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=06_school_age_adult
PNCS-EX-7510,21324479,10.1016/j.jpeds.2010.12.040,Gluconeogenesis is not regulated by either glucose or insulin in extremely low birth weight infants receiving total parenteral nutrition.,2011,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=06_school_age_adult
PNCS-EX-7511,37060495,10.1007/s10456-023-09876-7,Pathological angiogenesis: mechanisms and therapeutic strategies.,2023,MED,title_abstract,exclude,wrong_population_preclinical,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=06_school_age_adult
PNCS-EX-7512,27562058,10.1152/ajpgi.00090.2016,Anti-inflammatory effects of Bifidobacterium longum subsp infantis secretions on fetal human enterocytes are mediated by TLR-4 receptors.,2016,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=06_school_age_adult
PNCS-EX-7513,24891893,10.4103/1817-1745.131469,Procedural sedation and analgesia in pediatric patients.,2014,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=06_school_age_adult
PNCS-EX-7514,21935422,10.1371/journal.pone.0024544,Systemic maternal inflammation and neonatal hyperoxia induces remodeling and left ventricular dysfunction in mice.,2011,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=06_school_age_adult
PNCS-EX-7515,11585480,10.1001/jama.286.13.1581,Single vs weekly courses of antenatal corticosteroids for women at risk of preterm delivery: A randomized controlled trial.,2001,MED,title_abstract,exclude,wrong_intervention_antenatal,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=06_school_age_adult
PNCS-EX-7516,18456000,10.1053/j.gastro.2008.03.038,Hydrocortisone modulates cholera toxin endocytosis by regulating immature enterocyte plasma membrane phospholipids.,2008,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=06_school_age_adult
PNCS-EX-7517,27084089,10.1186/s12929-016-0254-3,Mesenchymal stem cells (MSCs) as skeletal therapeutics - an update.,2016,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=06_school_age_adult
PNCS-EX-7518,28077740,10.4269/ajtmh.16-0434,The Jarisch-Herxheimer Reaction After Antibiotic Treatment of Spirochetal Infections: A Review of Recent Cases and Our Understanding of Pathogenesis.,2017,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=06_school_age_adult
PNCS-EX-7519,21525808,10.12659/msm.881766,Impaired fetal adrenal function in intrahepatic cholestasis of pregnancy.,2011,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=06_school_age_adult
PNCS-EX-7520,33920726,10.3390/ijms22084180,"A Comprehensive Analysis into the Therapeutic Application of Natural Products as SIRT6 Modulators in Alzheimer's Disease, Aging, Cancer, Inflammation, and Diabetes.",2021,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=06_school_age_adult
PNCS-EX-7521,25078677,10.1186/1471-2393-14-252,EXIT procedure in twin pregnancy: a series of three cases from a single center.,2014,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=06_school_age_adult
PNCS-EX-7522,8976687,10.1136/fn.75.3.f197,Effect of dexamethasone on IL-2 and IL-3 production by mononuclear cells in neonates and adults.,1996,MED,title_abstract,exclude,wrong_population_adult,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=06_school_age_adult
PNCS-EX-7523,29959621,10.1007/s10815-018-1244-z,Superovulation alters the expression of endometrial genes critical to tissue remodeling and placentation.,2018,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=06_school_age_adult
PNCS-EX-7524,30624597,10.1093/cid/ciz011,Deaths From Plasmodium knowlesi Malaria: Case Series and Systematic Review.,2019,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=06_school_age_adult
PNCS-EX-7525,22445700,10.1016/j.ajog.2012.02.016,The impact of drug metabolizing enzyme polymorphisms on outcomes after antenatal corticosteroid use.,2012,MED,title_abstract,exclude,wrong_intervention_antenatal,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=06_school_age_adult
PNCS-EX-7526,22341730,10.1016/j.psyneuen.2012.01.009,Childhood sexual abuse is associated with cortisol awakening response over pregnancy: preliminary findings.,2012,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=06_school_age_adult
PNCS-EX-7527,23979842,10.1210/me.2013-1187,Disrupting hypothalamic glucocorticoid receptors causes HPA axis hyperactivity and excess adiposity.,2013,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=06_school_age_adult
PNCS-EX-7528,27582821,10.1258/om.2009.090024,Sepsis in pregnancy and early goal-directed therapy.,2009,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=06_school_age_adult
PNCS-EX-7529,26163511,10.1152/ajplung.00029.2015,Activation of the nuclear factor-κB pathway during postnatal lung inflammation preserves alveolarization by suppressing macrophage inflammatory protein-2.,2015,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=06_school_age_adult
PNCS-EX-7530,19017818,10.1177/1933719108318599,Plasma and renal renin concentrations in adult sheep after prenatal betamethasone exposure.,2008,MED,title_abstract,exclude,wrong_intervention_antenatal,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=06_school_age_adult
PNCS-EX-7531,16899555,10.1677/joe.1.06751,Effect of periconceptional undernutrition and gender on hypothalamic-pituitary-adrenal axis function in young adult sheep.,2006,MED,title_abstract,exclude,wrong_population_adult,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=06_school_age_adult
PNCS-EX-7532,21155041,10.3349/ymj.2011.52.1.98,Stress responses of neonates related to maternal characteristics.,2011,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=06_school_age_adult
PNCS-EX-7533,23300664,10.1371/journal.pone.0052412,Limited relationship between cervico-vaginal fluid cytokine profiles and cervical shortening in women at high risk of spontaneous preterm birth.,2012,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=06_school_age_adult
PNCS-EX-7534,21976570,10.4269/ajtmh.2011.11-0123,Murine models of vaginal trichomonad infections.,2011,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=06_school_age_adult
PNCS-EX-7535,16522426,10.1016/j.ajog.2005.08.063,Neonatal adrenal function after repeat dose prenatal corticosteroids: a randomized controlled trial.,2006,MED,title_abstract,exclude,wrong_intervention_antenatal,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=06_school_age_adult
PNCS-EX-7536,11861936,10.1203/00006450-200203000-00009,Enhanced interleukin-6 and interleukin-8 synthesis in term and preterm infants.,2002,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=06_school_age_adult
PNCS-EX-7537,33573648,10.1186/s12940-021-00697-z,Residential exposure to air pollution and access to neighborhood greenspace in relation to hair cortisol concentrations during the second and third trimester of pregnancy.,2021,MED,title_abstract,exclude,wrong_population_preclinical,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=06_school_age_adult
PNCS-EX-7538,19584720,10.1097/med.0b013e32832fa137,Stress and obesity: the role of the hypothalamic-pituitary-adrenal axis in metabolic disease.,2009,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=06_school_age_adult
PNCS-EX-7539,20531249,10.1203/pdr.0b013e3181eb2efe,Dual roles of endogenous platelet-activating factor acetylhydrolase in a murine model of necrotizing enterocolitis.,2010,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=06_school_age_adult
PNCS-EX-7540,22666594,10.1155/2012/681306,"Adrenocortical and adipose responses to high-altitude-induced, long-term hypoxia in the ovine fetus.",2012,MED,title_abstract,exclude,not_prioritized_after_pico_screen,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=06_school_age_adult
PNCS-EX-7541,34194613,10.4240/wjgs.v13.i6.548,Association between acute pancreatitis and COVID-19 infection: What do we know?,2021,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=06_school_age_adult
PNCS-EX-7542,15321976,10.1136/adc.2003.041335,"In utero HIV infection in pregnancies complicated by tuberculosis in Durban, South Africa.",2004,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=06_school_age_adult
PNCS-EX-7543,23813540,10.1136/amiajnl-2013-001725,Appropriateness of commercially available and partially customized medication dosing alerts among pediatric patients.,2014,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=06_school_age_adult
